time_s,omega_1_rad_s,omega_2_rad_s,omega_3_rad_s,psi_rad,epsilon_rad,theta_rad,moon_x_inertial_m,moon_y_inertial_m,moon_z_inertial_m,moon_x_body_m,moon_y_body_m,moon_z_body_m,normalized_torque_1_s-2,normalized_torque_2_s-2,normalized_torque_3_s-2,omega_dot_1_s-2,omega_dot_2_s-2,omega_dot_3_s-2,rotation_axis_body_x,rotation_axis_body_y,rotation_axis_body_z,figure_axis_body_x,figure_axis_body_y,figure_axis_body_z
2.365200000000000000e+06,6.119682217753996570e-11,3.962557226722809577e-11,7.292115146699999588e-05,-1.972998716329778810e-05,4.101526303866843137e-01,1.724731255434229809e+02,3.799713271173605919e+08,4.668036918423972093e+06,0.000000000000000000e+00,-3.600627821228681803e+08,-1.214495377154066563e+08,2.191510587234735955e+06,-1.628294839386897576e-18,4.827423644541223660e-18,0.000000000000000000e+00,-1.115127001041239632e-17,1.953448741165188911e-17,0.000000000000000000e+00,8.392190872795475973e-07,5.434029972104951266e-07,9.999999999995002886e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.368800000000000000e+06,6.115779490619713584e-11,3.970348596718952416e-11,7.292115146699999588e-05,-1.947924439459616179e-05,4.101528722498353208e-01,1.727356414587580389e+02,3.799091541111800075e+08,8.308707632818477228e+06,0.000000000000000000e+00,-3.790155563017569184e+08,-2.705536186251216009e+07,3.900701957110350020e+06,-6.456389499181254154e-19,9.044684266905561616e-18,0.000000000000000000e+00,-1.018733865128508063e-17,2.374236884490359414e-17,0.000000000000000000e+00,8.386838890475163402e-07,5.444714622359910691e-07,9.999999999995000666e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.372400000000000000e+06,6.112591944874617009e-11,3.979599083843317648e-11,7.292115146699999588e-05,-1.907894341715347966e-05,4.101530797254555050e-01,1.729981572369392779e+02,3.798120990547765493e+08,1.194861546810378507e+07,0.000000000000000000e+00,-3.736285190940312743e+08,6.906708937475053966e+07,5.609535176938352175e+06,2.370236258749644503e-18,1.282213962216509568e-17,-0.000000000000000000e+00,-7.193694581289870732e-18,2.751216376341729241e-17,-0.000000000000000000e+00,8.382467668023280306e-07,5.457400224463363243e-07,9.999999999994997335e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.376000000000000000e+06,6.110817888395243924e-11,3.990014818683280406e-11,7.292115146699999588e-05,-1.855656697471800206e-05,4.101532384641758955e-01,1.732606729031700752e+02,3.796801708594366908e+08,1.558742621951992437e+07,0.000000000000000000e+00,-3.442508560389338136e+08,1.607413983354997039e+08,7.317853347087788396e+06,7.196230260392744524e-18,1.541176357208763333e-17,-0.000000000000000000e+00,-2.392732087986899298e-18,3.009752423023071238e-17,-0.000000000000000000e+00,8.380034825914117358e-07,5.471683782293177471e-07,9.999999999994991784e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.379600000000000000e+06,6.111031140434425074e-11,4.001048908671623604e-11,7.292115146699999588e-05,-1.794801918486648259e-05,4.101533374636695539e-01,1.735231884903766115e+02,3.795133816383877397e+08,1.922480578303666040e+07,0.000000000000000000e+00,-2.927741865365863442e+08,2.420781197352125645e+08,9.025499615217452869e+06,1.336658291730101965e-17,1.616581640945964780e-17,-0.000000000000000000e+00,3.751103004888424751e-18,3.085208956338716220e-17,-0.000000000000000000e+00,8.380327267866674330e-07,5.486815317885190199e-07,9.999999999994984012e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.383200000000000000e+06,6.113600425373015849e-11,4.011950836671777418e-11,7.292115146699999588e-05,-1.729514988443651326e-05,4.101533698274817397e-01,1.737857040369377160e+02,3.793117467056854963e+08,2.286042018603122234e+07,0.000000000000000000e+00,-2.225105564815760255e+08,3.078536496811075211e+08,1.073231719067820348e+07,2.021302967510693921e-17,1.460957986317700348e-17,-0.000000000000000000e+00,1.057134981560925653e-17,2.930202762488367765e-17,-0.000000000000000000e+00,8.383850641931529662e-07,5.501765613897832139e-07,9.999999999994972910e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.386800000000000000e+06,6.118626994196864285e-11,4.021839514276200524e-11,7.292115146699999588e-05,-1.664286893683044583e-05,4.101533332406894772e-01,1.740482195840383497e+02,3.790752845748081803e+08,2.649393561795225739e+07,0.000000000000000000e+00,-1.379790047146745622e+08,3.538461342143973708e+08,1.243814935890882276e+07,2.692550330995478705e-17,1.049934926206712234e-17,-0.000000000000000000e+00,1.726005858703352200e-17,2.520387707394497015e-17,-0.000000000000000000e+00,8.390743798063482193e-07,5.515326394831040307e-07,9.999999999994959587e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.390400000000000000e+06,6.125906988520358682e-11,4.029793664861900453e-11,7.292115146699999588e-05,-1.603604951039166348e-05,4.101532301295876537e-01,1.743107351728299079e+02,3.788040169569566250e+08,3.012501846096925810e+07,0.000000000000000000e+00,-4.461448132602789253e+07,3.771067861322636604e+08,1.414283949582504854e+07,3.262830908763084263e-17,3.860166775093282650e-18,-0.000000000000000000e+00,2.294374863357934018e-17,1.858219015895184691e-17,-0.000000000000000000e+00,8.400727176242550635e-07,5.526234273307547971e-07,9.999999999994945155e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.394000000000000000e+06,6.134922974058506557e-11,4.034951516931687858e-11,7.292115146699999588e-05,-1.551643388590085278e-05,4.101530674943878463e-01,1.745732508415925395e+02,3.784979687590606213e+08,3.375333532060430944e+07,0.000000000000000000e+00,5.158210213966645300e+07,3.761491508688309193e+08,1.584623108220031112e+07,3.646529052001530440e-17,-5.000559846569903195e-18,0.000000000000000000e+00,2.676833451067309895e-17,9.743131112419967166e-18,0.000000000000000000e+00,8.413091195949801235e-07,5.533307463960759928e-07,9.999999999994929611e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.397600000000000000e+06,6.144866567247663188e-11,4.036610755390775201e-11,7.292115146699999588e-05,-1.511975517688188633e-05,4.101528564264693144e-01,1.748357666230956227e+02,3.781571680814924240e+08,3.737855305634327978e+07,0.000000000000000000e+00,1.444301221273452640e+08,3.510441590911601782e+08,1.754816771803681552e+07,3.768661536629693773e-17,-1.550540671012012929e-17,0.000000000000000000e+00,2.798567180907980233e-17,-7.378189123887203717e-19,0.000000000000000000e+00,8.426727285053033914e-07,5.535582851040779700e-07,9.999999999994917399e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.401200000000000000e+06,6.154691362832364522e-11,4.034319401876068426e-11,7.292115146699999588e-05,-1.487327346085084824e-05,4.101526113434721954e-01,1.750982825423383247e+02,3.777816462154862881e+08,4.100033881222373992e+07,0.000000000000000000e+00,2.279668929554589987e+08,3.034148830037709475e+08,1.924849313692569360e+07,3.572952344699340141e-17,-2.684492061283979899e-17,0.000000000000000000e+00,2.603408656170051270e-17,-1.205372147549604236e-17,0.000000000000000000e+00,8.440200461747367210e-07,5.532440616629209232e-07,9.999999999994907407e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.404800000000000000e+06,6.163192663743836775e-11,4.027948809547537432e-11,7.292115146699999588e-05,-1.479389624794757870e-05,4.101523489949857049e-01,1.753607986148258533e+02,3.773714376402655840e+08,4.461836004739673436e+07,0.000000000000000000e+00,2.968310946275753975e+08,2.363313824005723000e+08,2.094705122039489821e+07,3.028571961452634964e-17,-3.803872009484727992e-17,0.000000000000000000e+00,2.060559279016082937e-17,-2.322709029294292140e-17,0.000000000000000000e+00,8.451858671663746905e-07,5.523704341624811439e-07,9.999999999994901856e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.408400000000000000e+06,6.169108041594514620e-11,4.017741233810694366e-11,7.292115146699999588e-05,-1.488701292340710216e-05,4.101520873074026019e-01,1.756233148455006301e+02,3.769265800198770165e+08,4.823228456665962189e+07,0.000000000000000000e+00,3.466072862026984096e+08,1.541124674871558547e+08,2.264368601224349439e+07,2.134904759447894023e-17,-4.801516431726268828e-17,0.000000000000000000e+00,1.169345202221566870e-17,-3.318931844397408518e-17,0.000000000000000000e+00,8.459970690922456869e-07,5.509706241579098676e-07,9.999999999994904076e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.412000000000000000e+06,6.171230724984953556e-11,4.004326387305925594e-11,7.292115146699999588e-05,-1.514612356771485448e-05,4.101518441476080801e-01,1.758858312284019121e+02,3.764471141997324228e+08,5.184178055095721781e+07,0.000000000000000000e+00,3.741093351399731040e+08,6.204720259995691478e+07,2.433824173286108300e+07,9.238575529618887318e-18,-5.570335493301589552e-17,0.000000000000000000e+00,-3.847809498367122285e-19,-4.087240774255595289e-17,0.000000000000000000e+00,8.462881620533055762e-07,5.491309869285347993e-07,9.999999999994911848e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.415600000000000000e+06,6.168526399549458179e-11,3.988703858782682928e-11,7.292115146699999588e-05,-1.555328777591527843e-05,4.101516360907694891e-01,1.761483477470772527e+02,3.759330842028584480e+08,5.544651658784826845e+07,0.000000000000000000e+00,3.775845447947618365e+08,-3.394585884588175267e+07,2.603056279353094473e+07,-5.405849693100046212e-18,-6.013002366106622366e-17,-0.000000000000000000e+00,-1.499166149049221046e-17,-4.530557561307996509e-17,-0.000000000000000000e+00,8.459173059462529159e-07,5.469886005003255869e-07,9.999999999994926281e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.419200000000000000e+06,6.160243337512661599e-11,3.972191080210165670e-11,7.292115146699999588e-05,-1.608036254222749620e-05,4.101514772772132389e-01,1.764108643757178640e+02,3.753845372258545160e+08,5.904616170193482190e+07,0.000000000000000000e+00,3.568253870206443667e+08,-1.276997157414903939e+08,2.772049381071575359e+07,-2.165631203540937566e-17,-6.051322728954259151e-17,-0.000000000000000000e+00,-3.120243966640256708e-17,-4.570868542577104326e-17,-0.000000000000000000e+00,8.447814130166785703e-07,5.447241301456614200e-07,9.999999999994948485e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.422800000000000000e+06,6.146005927173812607e-11,3.956339443574345495e-11,7.292115146699999588e-05,-1.669094384853589272e-05,4.101513784372324278e-01,1.766733810809390377e+02,3.748015236345593929e+08,6.264038538525122404e+07,0.000000000000000000e+00,3.131817129192528725e+08,-2.131956643771142960e+08,2.940787962032436579e+07,-3.835621000226535645e-17,-5.634478348655167533e-17,-0.000000000000000000e+00,-4.786424234946427725e-17,-4.157445753371819702e-17,-0.000000000000000000e+00,8.428289739708870221e-07,5.425503251087270669e-07,9.999999999994976241e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.426400000000000000e+06,6.125882651784613233e-11,3.942823964029556534e-11,7.292115146699999588e-05,-1.734287805096134365e-05,4.101513461510892800e-01,1.769358978240833267e+02,3.741840969594267607e+08,6.622885762761036307e+07,0.000000000000000000e+00,2.494727361974891722e+08,-2.849501820980349183e+08,3.109256529195850343e+07,-5.420247292284827601e-17,-4.745404663079360952e-17,-0.000000000000000000e+00,-6.367802433191423379e-17,-3.273208173394658444e-17,-0.000000000000000000e+00,8.400693802200567297e-07,5.406968876255182686e-07,9.999999999995009548e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.430000000000000000e+06,6.100421314662808227e-11,3.933314330213447176e-11,7.292115146699999588e-05,-1.799116984842413788e-05,4.101513823952523952e-01,1.771984145638872974e+02,3.735323138906102777e+08,6.981124894690413773e+07,0.000000000000000000e+00,1.698045451031371355e+08,-3.383670424550377727e+08,3.277439614313795790e+07,-6.784476795490136278e-17,-3.404690325814088950e-17,-0.000000000000000000e+00,-7.729746543365543370e-17,-1.938612805960204117e-17,-0.000000000000000000e+00,8.365777544558513703e-07,5.393927894832400986e-07,9.999999999995047295e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.433600000000000000e+06,6.070646702794269000e-11,3.929337069501280350e-11,7.292115146699999588e-05,-1.859108625522372637e-05,4.101514844061688314e-01,1.774609312593281061e+02,3.728462342727581859e+08,7.338723041935513914e+07,0.000000000000000000e+00,7.930498296142056584e+07,-3.700320195117153525e+08,3.445321775350292027e+07,-7.799427084462094079e-17,-1.671567322358505954e-17,-0.000000000000000000e+00,-8.743741001220282258e-17,-2.126453556822220099e-18,-0.000000000000000000e+00,8.324946302498413399e-07,5.388473701320452629e-07,9.999999999995082822e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.437200000000000000e+06,6.038018750446253358e-11,3.932139719297222671e-11,7.292115146699999588e-05,-1.910124247597599307e-05,4.101516448709672247e-01,1.777234478724533915e+02,3.721259210995188951e+08,7.695647370971868932e+07,0.000000000000000000e+00,-1.620694884472803771e+07,-3.779312624401941299e+08,3.612887597899295390e+07,-8.353353795609104059e-17,3.582195788017805727e-18,0.000000000000000000e+00,-9.298341256316129334e-17,1.809300266164893654e-17,0.000000000000000000e+00,8.280202148447658712e-07,5.392317098934960898e-07,9.999999999995117239e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.440800000000000000e+06,6.004352392008511055e-11,3.942568221984950595e-11,7.292115146699999588e-05,-1.948645682993839276e-05,4.101518524319374692e-01,1.779859643709993691e+02,3.713714405077570677e+08,8.051865110142759979e+07,0.000000000000000000e+00,-1.105958105254903585e+08,-3.615793615378223658e+08,3.780121696599910408e+07,-8.361862513351078068e-17,2.557632045793744199e-17,0.000000000000000000e+00,-9.309356193312086761e-17,4.000621899961077471e-17,0.000000000000000000e+00,8.234033982201760164e-07,5.406618165879102644e-07,9.999999999995147215e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.444400000000000000e+06,5.971703438694195455e-11,3.960968200848349010e-11,7.292115146699999588e-05,-1.972017780656013596e-05,4.101520924699903481e-01,1.782484807306167909e+02,3.705828617714810371e+08,8.407343552668331563e+07,0.000000000000000000e+00,-1.978043929495006800e+08,-3.220489626578978300e+08,3.947008716549085081e+07,-7.776489633833121968e-17,4.776366297234282852e-17,0.000000000000000000e+00,-8.728405269915845730e-17,6.211509825052675856e-17,0.000000000000000000e+00,8.189261028597126432e-07,5.431850870647520170e-07,9.999999999995171640e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.448000000000000000e+06,5.942227729083951066e-11,3.987119345282445611e-11,7.292115146699999588e-05,-1.978631585430995805e-05,4.101523481130576188e-01,1.785109969365505833e+02,3.697602572954822183e+08,8.762050059648594260e+07,0.000000000000000000e+00,-2.722429075736325979e+08,-2.619001405617727637e+08,4.113533334711433202e+07,-6.590894498416351896e-17,6.851177238435695220e-17,0.000000000000000000e+00,-7.549094881567466397e-17,8.279237046456333272e-17,0.000000000000000000e+00,8.148839684422985783e-07,5.467713091564209412e-07,9.999999999995184963e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.451600000000000000e+06,5.918023252933350270e-11,4.020209922230397289e-11,7.292115146699999588e-05,-1.968035357167451340e-05,4.101526013998794684e-01,1.787735129846579980e+02,3.689037026086872816e+08,9.115952063060231507e+07,0.000000000000000000e+00,-3.291476550555992126e+08,-1.850142017724093795e+08,4.279680261326152086e+07,-4.844065393318912890e-17,8.617785823318722515e-17,0.000000000000000000e+00,-5.810218235567530788e-17,1.004002871533735563e-16,0.000000000000000000e+00,8.115647015816343924e-07,5.513091663188811406e-07,9.999999999995186073e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.455200000000000000e+06,5.900966725679369107e-11,4.058855586132617427e-11,7.292115146699999588e-05,-1.940965774719737900e-05,4.101528345189100477e-01,1.790360288816949037e+02,3.680132763572233319e+08,9.469017068746878207e+07,0.000000000000000000e+00,-3.648861308538054824e+08,-9.634273688845261931e+07,4.445434241310871392e+07,-2.620153755093818132e-17,9.923506398258062503e-17,0.000000000000000000e+00,-3.595594077036779346e-17,1.134165019779045540e-16,0.000000000000000000e+00,8.092256645655092073e-07,5.566088171231729927e-07,9.999999999995177191e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.458800000000000000e+06,5.892557038913513688e-11,4.101163383562921714e-11,7.292115146699999588e-05,-1.899297174875822292e-05,4.101530310368938781e-01,1.792985446448501250e+02,3.670890602971966863e+08,9.821212659402643144e+07,0.000000000000000000e+00,-3.771890088501415849e+08,-1.588184648715212941e+06,4.610780055662333965e+07,-4.479907089368552802e-19,1.063964266463987625e-16,0.000000000000000000e+00,-1.030406971029650686e-17,1.205576541479215408e-16,0.000000000000000000e+00,8.080724070268277622e-07,5.624106724942336338e-07,9.999999999995152766e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.462400000000000000e+06,5.893778030837239287e-11,4.144838381287798127e-11,7.292115146699999588e-05,-1.845912329256688464e-05,4.101531770323794679e-01,1.795610603005603707e+02,3.661311392871866226e+08,1.017250649754855335e+08,0.000000000000000000e+00,-3.652941816458507776e+08,9.316344453168839216e+07,4.775702522853747755e+07,2.721926611151624884e-17,1.067268346419390191e-16,-0.000000000000000000e+00,1.725822561808684940e-17,1.208909964798280390e-16,-0.000000000000000000e+00,8.082398470492549302e-07,5.684000180882354155e-07,9.999999999995119460e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.466000000000000000e+06,5.904992080147663224e-11,4.187326948683990893e-11,7.292115146699999588e-05,-1.784503673089502104e-05,4.101532620559957265e-01,1.798235758826874928e+02,3.651396012804534435e+08,1.052286632850168794e+08,0.000000000000000000e+00,-3.299937207901958227e+08,1.818339901485363841e+08,4.940186500228716433e+07,5.495560848208485198e-17,9.973386002517085362e-17,-0.000000000000000000e+00,4.489245777315175558e-17,1.139249719124950297e-16,-0.000000000000000000e+00,8.097776792261735601e-07,5.742266632441859329e-07,9.999999999995072830e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.469600000000000000e+06,5.925874169123512129e-11,4.225987659704924432e-11,7.292115146699999588e-05,-1.719318695428249553e-05,4.101532798512657063e-01,1.800860914301835578e+02,3.641145373168634772e+08,1.087225998333669603e+08,0.000000000000000000e+00,-2.735808835083228946e+08,2.587434968796197772e+08,5.104216885391581804e+07,8.079642974841114623e-17,8.542962007339840100e-17,-0.000000000000000000e+00,7.064036808070029101e-17,9.967091662770860626e-17,-0.000000000000000000e+00,8.126413324400503092e-07,5.795283775264113270e-07,9.999999999995019540e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.473200000000000000e+06,5.955393399915865387e-11,4.258278289936076759e-11,7.292115146699999588e-05,-1.654867050409382435e-05,4.101532287862469373e-01,1.803486069844046824e+02,3.630560415145294666e+08,1.122065538183944225e+08,0.000000000000000000e+00,-1.997007297225806117e+08,3.189744024085171819e+08,5.267778617594078928e+07,1.027961749645774089e-16,6.435773842073051814e-17,-0.000000000000000000e+00,9.256251116966590427e-17,7.866997676485452806e-17,-0.000000000000000000e+00,8.166894351096388376e-07,5.839565344577680735e-07,9.999999999994959587e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.476800000000000000e+06,5.991845659069492168e-11,4.281945677566676689e-11,7.292115146699999588e-05,-1.595609588263989918e-05,4.101531119662315539e-01,1.806111225862595120e+02,3.619642110611695647e+08,1.156802053545251042e+08,0.000000000000000000e+00,-1.131141092487691343e+08,3.586861829816493988e+08,5.430856679118167609e+07,1.191726499843609193e-16,3.758189969220524905e-17,-0.000000000000000000e+00,1.088821077819278030e-16,5.198174155571991613e-17,-0.000000000000000000e+00,8.216882946202526870e-07,5.872021479943663048e-07,9.999999999994900746e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.480400000000000000e+06,6.032937437958434314e-11,4.295204446600946053e-11,7.292115146699999588e-05,-1.545650751300587311e-05,4.101529370197343760e-01,1.808736382733883090e+02,3.608391462051832676e+08,1.191432355021230131e+08,0.000000000000000000e+00,-1.939033540479253232e+07,3.753603097773569822e+08,5.593436096654912084e+07,1.284460155858594821e-16,6.635254870437201488e-18,-0.000000000000000000e+00,1.181236093822050862e-16,2.113385013174602142e-17,-0.000000000000000000e+00,8.273233919907985176e-07,5.890203816299442480e-07,9.999999999994843014e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.484000000000000000e+06,6.075916995961261366e-11,4.296890843345493012e-11,7.292115146699999588e-05,-1.508455548088045669e-05,4.101527155725268048e-01,1.811361540775671983e+02,3.596809502464475036e+08,1.225953262967741936e+08,0.000000000000000000e+00,7.545157862163555622e+07,3.679598877898033261e+08,5.755501942679279298e+07,1.295618945359592857e-16,-2.656716070511553568e-17,0.000000000000000000e+00,1.192354355165578791e-16,-1.196527526014391225e-17,0.000000000000000000e+00,8.332173688600782346e-07,5.892516446737386291e-07,9.999999999994791944e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.487600000000000000e+06,6.117745380708805834e-11,4.286579225885869293e-11,7.292115146699999588e-05,-1.486610624580595222e-05,4.101524624459893520e-01,1.813986700225173649e+02,3.584897295268315077e+08,1.260361607784813344e+08,0.000000000000000000e+00,1.653299720449709296e+08,3.369938647694654465e+08,5.917039336820742488e+07,1.219888277850797868e-16,-5.984800198455553926e-17,0.000000000000000000e+00,1.116871500549879605e-16,-4.514559290128572414e-17,0.000000000000000000e+00,8.389534802497109798e-07,5.878375669675875599e-07,9.999999999994753086e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.491200000000000000e+06,6.155296573926924882e-11,4.264651006740645476e-11,7.292115146699999588e-05,-1.481645910625450718e-05,4.101521946350682457e-01,1.816611861222691573e+02,3.572655934204329848e+08,1.294654230207659304e+08,0.000000000000000000e+00,2.444909524817132652e+08,2.844818537200932503e+08,6.078033447229542583e+07,1.057818753684281898e-16,-9.091163856649947343e-17,0.000000000000000000e+00,9.553289640696397324e-17,-7.611898496177594470e-17,0.000000000000000000e+00,8.441030414487105302e-07,5.848304532969885236e-07,9.999999999994727551e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.494800000000000000e+06,6.185573466279327721e-11,4.232308943079283431e-11,7.292115146699999588e-05,-1.493929143582781102e-05,4.101519301363200642e-01,1.819237023801950102e+02,3.560086543235358596e+08,1.328827981596757472e+08,0.000000000000000000e+00,3.078770817632898092e+08,2.138220109454023838e+08,6.238469491938506812e+07,8.160637234957302231e-17,-1.175030188014196401e-16,0.000000000000000000e+00,7.143511912217513289e-17,-1.026376025644788922e-16,0.000000000000000000e+00,8.482550455988483487e-07,5.803952430718750716e-07,9.999999999994717559e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.498400000000000000e+06,6.205924690532151619e-11,4.191533393337429526e-11,7.292115146699999588e-05,-1.522640545422276046e-05,4.101516867068732974e-01,1.821862187887770972e+02,3.547190276442905068e+08,1.362879724226942062e+08,0.000000000000000000e+00,3.514506835942648053e+08,1.295706402533634156e+08,6.398332740220263600e+07,5.071857389714823301e-17,-1.375703433449405561e-16,0.000000000000000000e+00,4.064531409307757169e-17,-1.226560182362357304e-16,0.000000000000000000e+00,8.510458989854721545e-07,5.748035116028127182e-07,9.999999999994727551e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.502000000000000000e+06,6.214246709452106319e-11,4.144981258400855479e-11,7.292115146699999588e-05,-1.565829401982727853e-05,4.101514806398978141e-01,1.824487353301261976e+02,3.533968317921166420e+08,1.396806331575513780e+08,0.000000000000000000e+00,3.724510896076574922e+08,3.714785199522426724e+07,6.557608513939836621e+07,1.490296906010406395e-17,-1.494198659329900524e-16,0.000000000000000000e+00,4.941585198712434578e-18,-1.344855410173390654e-16,0.000000000000000000e+00,8.521871342447278190e-07,5.684196114586129882e-07,9.999999999994753086e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.505600000000000000e+06,6.209156040608533336e-11,4.095832510112142348e-11,7.292115146699999588e-05,-1.620548644203377019e-05,4.101513256410405095e-01,1.827112519772159089e+02,3.520421881668322086e+08,1.430604688609286249e+08,0.000000000000000000e+00,3.695694294331637621e+08,-5.751166998400621116e+07,6.716282188902242482e+07,-2.363080524077058933e-17,-1.518513236062607922e-16,-0.000000000000000000e+00,-3.347407287497336944e-17,-1.369292327884984913e-16,-0.000000000000000000e+00,8.514890283123433244e-07,5.616796262417159434e-07,9.999999999994797495e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.509200000000000000e+06,6.190118102167420400e-11,4.047593176228381726e-11,7.292115146699999588e-05,-1.683058150691087455e-05,4.101512318833218651e-01,1.829737686957471112e+02,3.506552211475064158e+08,1.464271692070612907e+08,0.000000000000000000e+00,3.430299050022859573e+08,-1.483402519065137506e+08,6.874339196195313334e+07,-6.238548804651812714e-17,-1.442635276877176932e-16,-0.000000000000000000e+00,-7.211282499440958829e-17,-1.293871896010098882e-16,-0.000000000000000000e+00,8.488782716171912881e-07,5.550643530441250794e-07,9.999999999994857447e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.512800000000000000e+06,6.157521797680689070e-11,4.003867103766387271e-11,7.292115146699999588e-05,-1.749082750246329094e-05,4.101512053056812213e-01,1.832362854465138753e+02,3.492360580810397863e+08,1.497804250762315094e+08,0.000000000000000000e+00,2.945725236370569468e+08,-2.295265918874875307e+08,7.031765023527343571e+07,-9.873950943518168589e-17,-1.267214671634396668e-16,-0.000000000000000000e+00,-1.083617621461632354e-16,-1.119234658124642592e-16,-0.000000000000000000e+00,8.444081962233020215e-07,5.490680033455424731e-07,9.999999999994928501e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.516400000000000000e+06,6.112692462263702697e-11,3.968111496408780143e-11,7.292115146699999588e-05,-1.814107129187251253e-05,4.101512472035535595e-01,1.834988021881079874e+02,3.477848292704713941e+08,1.531199285831503868e+08,0.000000000000000000e+00,2.273386083030641675e+08,-2.958878823841453791e+08,7.188545216559560597e+07,-1.301253156016008440e-16,-9.997877545880216632e-17,-0.000000000000000000e+00,-1.396616390145030758e-16,-8.528850975016159921e-17,-0.000000000000000000e+00,8.382605511964398878e-07,5.441646787767116359e-07,9.999999999995006217e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.520000000000000000e+06,6.057839938556542619e-11,3.943392900670836328e-11,7.292115146699999588e-05,-1.873687302072236249e-05,4.101513541397191487e-01,1.837613188797754162e+02,3.463016679630149007e+08,1.564453731052272916e+08,0.000000000000000000e+00,1.456666474821951389e+08,-3.432008404076804519e+08,7.344665380233283341e+07,-1.542105067437834434e-16,-6.545242574934754363e-17,-0.000000000000000000e+00,-1.636874254440199240e-16,-5.089398380789668081e-17,-0.000000000000000000e+00,8.307383820310357569e-07,5.407749084233066283e-07,9.999999999995088373e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.523600000000000000e+06,5.995943057407811754e-11,3.932160850850098125e-11,7.292115146699999588e-05,-1.923757161591941562e-05,4.101515181815743039e-01,1.840238354842275044e+02,3.447867103378244042e+08,1.597564533107228279e+08,0.000000000000000000e+00,5.481178960426495969e+07,-3.684704885727000237e+08,7.500111180091623962e+07,-1.690690135998236217e-16,-2.514984371728252690e-17,-0.000000000000000000e+00,-1.785189389910824338e-16,-1.074015482307301862e-17,-0.000000000000000000e+00,8.222501889754633530e-07,5.392346077568003551e-07,9.999999999995166089e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
